"order_date";"market";"target_profit"
"2011-1-28";"Canada";90
"2011-1-29";"Canada";10
"2011-1-30";"Canada";62
"2011-1-31";"Canada";51
"2011-2-1";"Canada";31
"2011-2-2";"Canada";17
"2011-2-3";"Canada";26
"2011-2-4";"Canada";15
"2011-2-5";"Canada";16
"2011-2-6";"Canada";89
"2011-2-7";"Canada";120
"2011-2-8";"Canada";14
"2011-2-9";"Canada";70
"2011-2-10";"Canada";13
"2011-2-11";"Canada";25
"2011-2-12";"Canada";29
"2011-2-13";"Canada";43
"2011-2-14";"Canada";53
"2011-2-15";"Canada";19
"2011-2-16";"Canada";32
"2011-2-17";"Canada";29
"2011-2-18";"Canada";194
"2011-2-19";"Canada";52
"2011-2-20";"Canada";16
"2011-2-21";"Canada";26
"2011-2-22";"Canada";118
"2011-2-23";"Canada";30
"2011-2-24";"Canada";9
"2011-2-25";"Canada";7
"2011-2-26";"Canada";27
"2011-2-27";"Canada";82
"2011-2-28";"Canada";64
"2011-3-1";"Canada";156
"2011-3-2";"Canada";23
"2011-3-3";"Canada";31
"2011-3-4";"Canada";62
"2011-3-5";"Canada";29
"2011-3-6";"Canada";13
"2011-3-7";"Canada";34
"2011-3-8";"Canada";33
"2011-3-9";"Canada";7
"2011-3-10";"Canada";75
"2011-3-11";"Canada";5
"2011-3-12";"Canada";65
"2011-3-13";"Canada";69
"2011-3-14";"Canada";91
"2011-3-15";"Canada";87
"2011-3-16";"Canada";66
"2011-3-17";"Canada";28
"2011-3-18";"Canada";91
"2011-3-19";"Canada";7
"2011-3-20";"Canada";105
"2011-3-21";"Canada";1
"2011-3-22";"Canada";45
"2011-3-23";"Canada";58
"2011-3-24";"Canada";19
"2011-3-25";"Canada";29
"2011-3-26";"Canada";3
"2011-3-27";"Canada";14
"2011-3-28";"Canada";97
"2011-3-29";"Canada";118
"2011-3-30";"Canada";13
"2011-3-31";"Canada";47
"2011-4-1";"Canada";10
"2011-4-2";"Canada";78
"2011-4-3";"Canada";32
"2011-4-4";"Canada";80
"2011-4-5";"Canada";10
"2011-4-6";"Canada";95
"2011-4-7";"Canada";32
"2011-4-8";"Canada";23
"2011-4-9";"Canada";28
"2011-4-10";"Canada";48
"2011-4-11";"Canada";7
"2011-4-12";"Canada";66
"2011-4-13";"Canada";19
"2011-4-14";"Canada";21
"2011-4-15";"Canada";103
"2011-4-16";"Canada";3
"2011-4-17";"Canada";2
"2011-4-18";"Canada";34
"2011-4-19";"Canada";67
"2011-4-20";"Canada";65
"2011-4-21";"Canada";60
"2011-4-22";"Canada";23
"2011-4-23";"Canada";92
"2011-4-24";"Canada";5
"2011-4-25";"Canada";14
"2011-4-26";"Canada";81
"2011-4-27";"Canada";13
"2011-4-28";"Canada";22
"2011-4-29";"Canada";9
"2011-4-30";"Canada";1
"2011-5-1";"Canada";15
"2011-5-2";"Canada";85
"2011-5-3";"Canada";39
"2011-5-4";"Canada";29
"2011-5-5";"Canada";97
"2011-5-6";"Canada";7
"2011-5-7";"Canada";53
"2011-5-8";"Canada";42
"2011-5-9";"Canada";17
"2011-5-10";"Canada";18
"2011-5-11";"Canada";17
"2011-5-12";"Canada";9
"2011-5-13";"Canada";98
"2011-5-14";"Canada";17
"2011-5-15";"Canada";33
"2011-5-16";"Canada";94
"2011-5-17";"Canada";110
"2011-5-18";"Canada";44
"2011-5-19";"Canada";7
"2011-5-20";"Canada";1
"2011-5-21";"Canada";53
"2011-5-22";"Canada";62
"2011-5-23";"Canada";22
"2011-5-24";"Canada";11
"2011-5-25";"Canada";3
"2011-5-26";"Canada";24
"2011-5-27";"Canada";1
"2011-5-28";"Canada";36
"2011-5-29";"Canada";23
"2011-5-30";"Canada";86
"2011-5-31";"Canada";23
"2011-6-1";"Canada";17
"2011-6-2";"Canada";79
"2011-6-3";"Canada";6
"2011-6-4";"Canada";50
"2011-6-5";"Canada";17
"2011-6-6";"Canada";25
"2011-6-7";"Canada";44
"2011-6-8";"Canada";2
"2011-6-9";"Canada";42
"2011-6-10";"Canada";95
"2011-6-11";"Canada";11
"2011-6-12";"Canada";26
"2011-6-13";"Canada";55
"2011-6-14";"Canada";90
"2011-6-15";"Canada";12
"2011-6-16";"Canada";7
"2011-6-17";"Canada";57
"2011-6-18";"Canada";20
"2011-6-19";"Canada";13
"2011-6-20";"Canada";65
"2011-6-21";"Canada";59
"2011-6-22";"Canada";12
"2011-6-23";"Canada";32
"2011-6-24";"Canada";11
"2011-6-25";"Canada";9
"2011-6-26";"Canada";95
"2011-6-27";"Canada";36
"2011-6-28";"Canada";65
"2011-6-29";"Canada";25
"2011-6-30";"Canada";18
"2011-7-1";"Canada";61
"2011-7-2";"Canada";37
"2011-7-3";"Canada";14
"2011-7-4";"Canada";5
"2011-7-5";"Canada";16
"2011-7-6";"Canada";55
"2011-7-7";"Canada";80
"2011-7-8";"Canada";41
"2011-7-9";"Canada";146
"2011-7-10";"Canada";56
"2011-7-11";"Canada";41
"2011-7-12";"Canada";32
"2011-7-13";"Canada";79
"2011-7-14";"Canada";2
"2011-7-15";"Canada";6
"2011-7-16";"Canada";18
"2011-7-17";"Canada";42
"2011-7-18";"Canada";8
"2011-7-19";"Canada";3
"2011-7-20";"Canada";101
"2011-7-21";"Canada";764
"2011-7-22";"Canada";106
"2011-7-23";"Canada";68
"2011-7-24";"Canada";25
"2011-7-25";"Canada";39
"2011-7-26";"Canada";18
"2011-7-27";"Canada";15
"2011-7-28";"Canada";5
"2011-7-29";"Canada";10
"2011-7-30";"Canada";27
"2011-7-31";"Canada";78
"2011-8-1";"Canada";19
"2011-8-2";"Canada";4
"2011-8-3";"Canada";12
"2011-8-4";"Canada";25
"2011-8-5";"Canada";80
"2011-8-6";"Canada";106
"2011-8-7";"Canada";20
"2011-8-8";"Canada";26
"2011-8-9";"Canada";50
"2011-8-10";"Canada";6
"2011-8-11";"Canada";35
"2011-8-12";"Canada";27
"2011-8-13";"Canada";41
"2011-8-14";"Canada";19
"2011-8-15";"Canada";12
"2011-8-16";"Canada";58
"2011-8-17";"Canada";18
"2011-8-18";"Canada";40
"2011-8-19";"Canada";94
"2011-8-20";"Canada";17
"2011-8-21";"Canada";10
"2011-8-22";"Canada";15
"2011-8-23";"Canada";51
"2011-8-24";"Canada";61
"2011-8-25";"Canada";54
"2011-8-26";"Canada";51
"2011-8-27";"Canada";20
"2011-8-28";"Canada";72
"2011-8-29";"Canada";16
"2011-8-30";"Canada";85
"2011-8-31";"Canada";33
"2011-9-1";"Canada";13
"2011-9-2";"Canada";41
"2011-9-3";"Canada";50
"2011-9-4";"Canada";16
"2011-9-5";"Canada";34
"2011-9-6";"Canada";17
"2011-9-7";"Canada";21
"2011-9-8";"Canada";24
"2011-9-9";"Canada";8
"2011-9-10";"Canada";2
"2011-9-11";"Canada";11
"2011-9-12";"Canada";69
"2011-9-13";"Canada";19
"2011-9-14";"Canada";53
"2011-9-15";"Canada";49
"2011-9-16";"Canada";118
"2011-9-17";"Canada";19
"2011-9-18";"Canada";30
"2011-9-19";"Canada";106
"2011-9-20";"Canada";33
"2011-9-21";"Canada";2
"2011-9-22";"Canada";17
"2011-9-23";"Canada";303
"2011-9-24";"Canada";39
"2011-9-25";"Canada";11
"2011-9-26";"Canada";16
"2011-9-27";"Canada";7
"2011-9-28";"Canada";60
"2011-9-29";"Canada";12
"2011-9-30";"Canada";58
"2011-10-1";"Canada";55
"2011-10-2";"Canada";7
"2011-10-3";"Canada";11
"2011-10-4";"Canada";11
"2011-10-5";"Canada";18
"2011-10-6";"Canada";108
"2011-10-7";"Canada";18
"2011-10-8";"Canada";4
"2011-10-9";"Canada";86
"2011-10-10";"Canada";10
"2011-10-11";"Canada";9
"2011-10-12";"Canada";62
"2011-10-13";"Canada";32
"2011-10-14";"Canada";15
"2011-10-15";"Canada";12
"2011-10-16";"Canada";22
"2011-10-17";"Canada";82
"2011-10-18";"Canada";82
"2011-10-19";"Canada";25
"2011-10-20";"Canada";19
"2011-10-21";"Canada";28
"2011-10-22";"Canada";5
"2011-10-23";"Canada";13
"2011-10-24";"Canada";7
"2011-10-25";"Canada";4
"2011-10-26";"Canada";70
"2011-10-27";"Canada";88
"2011-10-28";"Canada";25
"2011-10-29";"Canada";20
"2011-10-30";"Canada";36
"2011-10-31";"Canada";34
"2011-11-1";"Canada";190
"2011-11-2";"Canada";21
"2011-11-3";"Canada";13
"2011-11-4";"Canada";8
"2011-11-5";"Canada";31
"2011-11-6";"Canada";5
"2011-11-7";"Canada";120
"2011-11-8";"Canada";41
"2011-11-9";"Canada";43
"2011-11-10";"Canada";1
"2011-11-11";"Canada";47
"2011-11-12";"Canada";41
"2011-11-13";"Canada";45
"2011-11-14";"Canada";3
"2011-11-15";"Canada";13
"2011-11-16";"Canada";19
"2011-11-17";"Canada";52
"2011-11-18";"Canada";18
"2011-11-19";"Canada";78
"2011-11-20";"Canada";24
"2011-11-21";"Canada";13
"2011-11-22";"Canada";48
"2011-11-23";"Canada";9
"2011-11-24";"Canada";50
"2011-11-25";"Canada";21
"2011-11-26";"Canada";8
"2011-11-27";"Canada";8
"2011-11-28";"Canada";95
"2011-11-29";"Canada";13
"2011-11-30";"Canada";53
"2011-12-1";"Canada";14
"2011-12-2";"Canada";101
"2011-12-3";"Canada";54
"2011-12-4";"Canada";18
"2011-12-5";"Canada";33
"2011-12-6";"Canada";3
"2011-12-7";"Canada";10
"2011-12-8";"Canada";50
"2011-12-9";"Canada";30
"2011-12-10";"Canada";9
"2011-12-11";"Canada";34
"2011-12-12";"Canada";64
"2011-12-13";"Canada";43
"2011-12-14";"Canada";18
"2011-12-15";"Canada";54
"2011-12-16";"Canada";60
"2011-12-17";"Canada";71
"2011-12-18";"Canada";13
"2011-12-19";"Canada";8
"2011-12-20";"Canada";13
"2011-12-21";"Canada";53
"2011-12-22";"Canada";18
"2011-12-23";"Canada";26
"2011-12-24";"Canada";24
"2011-12-25";"Canada";30
"2011-12-26";"Canada";3
"2011-12-27";"Canada";72
"2011-12-28";"Canada";97
"2011-12-29";"Canada";18
"2011-12-30";"Canada";20
"2011-12-31";"Canada";54
"2012-1-1";"Canada";70
"2012-1-2";"Canada";17
"2012-1-3";"Canada";12
"2012-1-4";"Canada";34
"2012-1-5";"Canada";8
"2012-1-6";"Canada";11
"2012-1-7";"Canada";66
"2012-1-8";"Canada";50
"2012-1-9";"Canada";120
"2012-1-10";"Canada";45
"2012-1-11";"Canada";31
"2012-1-12";"Canada";30
"2012-1-13";"Canada";63
"2012-1-14";"Canada";24
"2012-1-15";"Canada";70
"2012-1-16";"Canada";40
"2012-1-17";"Canada";20
"2012-1-18";"Canada";42
"2012-1-19";"Canada";20
"2012-1-20";"Canada";26
"2012-1-21";"Canada";113
"2012-1-22";"Canada";18
"2012-1-23";"Canada";103
"2012-1-24";"Canada";58
"2012-1-25";"Canada";50
"2012-1-26";"Canada";67
"2012-1-27";"Canada";75
"2012-1-28";"Canada";95
"2012-1-29";"Canada";10
"2012-1-30";"Canada";14
"2012-1-31";"Canada";50
"2012-2-1";"Canada";10
"2012-2-2";"Canada";78
"2012-2-3";"Canada";16
"2012-2-4";"Canada";32
"2012-2-5";"Canada";136
"2012-2-6";"Canada";74
"2012-2-7";"Canada";49
"2012-2-8";"Canada";65
"2012-2-9";"Canada";58
"2012-2-10";"Canada";58
"2012-2-11";"Canada";10
"2012-2-12";"Canada";15
"2012-2-13";"Canada";110
"2012-2-14";"Canada";7
"2012-2-15";"Canada";66
"2012-2-16";"Canada";13
"2012-2-17";"Canada";8
"2012-2-18";"Canada";7
"2012-2-19";"Canada";2
"2012-2-20";"Canada";13
"2012-2-21";"Canada";99
"2012-2-22";"Canada";7
"2012-2-23";"Canada";29
"2012-2-24";"Canada";12
"2012-2-25";"Canada";46
"2012-2-26";"Canada";50
"2012-2-27";"Canada";29
"2012-2-28";"Canada";3
"2012-2-29";"Canada";36
"2012-3-1";"Canada";76
"2012-3-2";"Canada";115
"2012-3-3";"Canada";22
"2012-3-4";"Canada";55
"2012-3-5";"Canada";21
"2012-3-6";"Canada";16
"2012-3-7";"Canada";91
"2012-3-8";"Canada";48
"2012-3-9";"Canada";108
"2012-3-10";"Canada";18
"2012-3-11";"Canada";31
"2012-3-12";"Canada";14
"2012-3-13";"Canada";83
"2012-3-14";"Canada";1
"2012-3-15";"Canada";79
"2012-3-16";"Canada";8
"2012-3-17";"Canada";17
"2012-3-18";"Canada";27
"2012-3-19";"Canada";38
"2012-3-20";"Canada";13
"2012-3-21";"Canada";46
"2012-3-22";"Canada";10
"2012-3-23";"Canada";45
"2012-3-24";"Canada";66
"2012-3-25";"Canada";69
"2012-3-26";"Canada";10
"2012-3-27";"Canada";35
"2012-3-28";"Canada";29
"2012-3-29";"Canada";45
"2012-3-30";"Canada";20
"2012-3-31";"Canada";28
"2012-4-1";"Canada";103
"2012-4-2";"Canada";57
"2012-4-3";"Canada";22
"2012-4-4";"Canada";74
"2012-4-5";"Canada";56
"2012-4-6";"Canada";11
"2012-4-7";"Canada";17
"2012-4-8";"Canada";70
"2012-4-9";"Canada";21
"2012-4-10";"Canada";9
"2012-4-11";"Canada";34
"2012-4-12";"Canada";58
"2012-4-13";"Canada";55
"2012-4-14";"Canada";11
"2012-4-15";"Canada";61
"2012-4-16";"Canada";66
"2012-4-17";"Canada";29
"2012-4-18";"Canada";33
"2012-4-19";"Canada";38
"2012-4-20";"Canada";25
"2012-4-21";"Canada";53
"2012-4-22";"Canada";14
"2012-4-23";"Canada";4
"2012-4-24";"Canada";53
"2012-4-25";"Canada";47
"2012-4-26";"Canada";8
"2012-4-27";"Canada";14
"2012-4-28";"Canada";2
"2012-4-29";"Canada";4
"2012-4-30";"Canada";39
"2012-5-1";"Canada";21
"2012-5-2";"Canada";74
"2012-5-3";"Canada";29
"2012-5-4";"Canada";2
"2012-5-5";"Canada";6
"2012-5-6";"Canada";26
"2012-5-7";"Canada";18
"2012-5-8";"Canada";54
"2012-5-9";"Canada";55
"2012-5-10";"Canada";24
"2012-5-11";"Canada";8
"2012-5-12";"Canada";26
"2012-5-13";"Canada";12
"2012-5-14";"Canada";8
"2012-5-15";"Canada";419
"2012-5-16";"Canada";6
"2012-5-17";"Canada";2
"2012-5-18";"Canada";88
"2012-5-19";"Canada";48
"2012-5-20";"Canada";70
"2012-5-21";"Canada";41
"2012-5-22";"Canada";13
"2012-5-23";"Canada";4
"2012-5-24";"Canada";13
"2012-5-25";"Canada";48
"2012-5-26";"Canada";35
"2012-5-27";"Canada";5
"2012-5-28";"Canada";27
"2012-5-29";"Canada";45
"2012-5-30";"Canada";22
"2012-5-31";"Canada";77
"2012-6-1";"Canada";40
"2012-6-2";"Canada";111
"2012-6-3";"Canada";36
"2012-6-4";"Canada";67
"2012-6-5";"Canada";171
"2012-6-6";"Canada";78
"2012-6-7";"Canada";733
"2012-6-8";"Canada";4
"2012-6-9";"Canada";7
"2012-6-10";"Canada";6
"2012-6-11";"Canada";13
"2012-6-12";"Canada";7
"2012-6-13";"Canada";5
"2012-6-14";"Canada";24
"2012-6-15";"Canada";18
"2012-6-16";"Canada";30
"2012-6-17";"Canada";42
"2012-6-18";"Canada";19
"2012-6-19";"Canada";85
"2012-6-20";"Canada";54
"2012-6-21";"Canada";32
"2012-6-22";"Canada";14
"2012-6-23";"Canada";57
"2012-6-24";"Canada";7
"2012-6-25";"Canada";75
"2012-6-26";"Canada";28
"2012-6-27";"Canada";22
"2012-6-28";"Canada";14
"2012-6-29";"Canada";1848
"2012-6-30";"Canada";8
"2012-7-1";"Canada";118
"2012-7-2";"Canada";8
"2012-7-3";"Canada";6
"2012-7-4";"Canada";43
"2012-7-5";"Canada";19
"2012-7-6";"Canada";60
"2012-7-7";"Canada";1498
"2012-7-8";"Canada";29
"2012-7-9";"Canada";8
"2012-7-10";"Canada";56
"2012-7-11";"Canada";27
"2012-7-12";"Canada";60
"2012-7-13";"Canada";78
"2012-7-14";"Canada";2
"2012-7-15";"Canada";113
"2012-7-16";"Canada";37
"2012-7-17";"Canada";2
"2012-7-18";"Canada";41
"2012-7-19";"Canada";40
"2012-7-20";"Canada";50
"2012-7-21";"Canada";7
"2012-7-22";"Canada";38
"2012-7-23";"Canada";55
"2012-7-24";"Canada";43
"2012-7-25";"Canada";7
"2012-7-26";"Canada";20
"2012-7-27";"Canada";36
"2012-7-28";"Canada";64
"2012-7-29";"Canada";41
"2012-7-30";"Canada";28
"2012-7-31";"Canada";22
"2012-8-1";"Canada";10
"2012-8-2";"Canada";53
"2012-8-3";"Canada";27
"2012-8-4";"Canada";60
"2012-8-5";"Canada";48
"2012-8-6";"Canada";49
"2012-8-7";"Canada";58
"2012-8-8";"Canada";36
"2012-8-9";"Canada";29
"2012-8-10";"Canada";16
"2012-8-11";"Canada";5
"2012-8-12";"Canada";118
"2012-8-13";"Canada";17
"2012-8-14";"Canada";2
"2012-8-15";"Canada";16
"2012-8-16";"Canada";43
"2012-8-17";"Canada";29
"2012-8-18";"Canada";6
"2012-8-19";"Canada";17
"2012-8-20";"Canada";432
"2012-8-21";"Canada";9
"2012-8-22";"Canada";12
"2012-8-23";"Canada";10
"2012-8-24";"Canada";34
"2012-8-25";"Canada";49
"2012-8-26";"Canada";23
"2012-8-27";"Canada";34
"2012-8-28";"Canada";30
"2012-8-29";"Canada";8
"2012-8-30";"Canada";103
"2012-8-31";"Canada";32
"2012-9-1";"Canada";51
"2012-9-2";"Canada";43
"2012-9-3";"Canada";65
"2012-9-4";"Canada";1
"2012-9-5";"Canada";14
"2012-9-6";"Canada";2
"2012-9-7";"Canada";21
"2012-9-8";"Canada";4
"2012-9-9";"Canada";2
"2012-9-10";"Canada";17
"2012-9-11";"Canada";60
"2012-9-12";"Canada";52
"2012-9-13";"Canada";48
"2012-9-14";"Canada";15
"2012-9-15";"Canada";22
"2012-9-16";"Canada";85
"2012-9-17";"Canada";17
"2012-9-18";"Canada";17
"2012-9-19";"Canada";66
"2012-9-20";"Canada";59
"2012-9-21";"Canada";26
"2012-9-22";"Canada";41
"2012-9-23";"Canada";94
"2012-9-24";"Canada";25
"2012-9-25";"Canada";5
"2012-9-26";"Canada";75
"2012-9-27";"Canada";10
"2012-9-28";"Canada";67
"2012-9-29";"Canada";4
"2012-9-30";"Canada";20
"2012-10-1";"Canada";66
"2012-10-2";"Canada";407
"2012-10-3";"Canada";25
"2012-10-4";"Canada";21
"2012-10-5";"Canada";62
"2012-10-6";"Canada";25
"2012-10-7";"Canada";63
"2012-10-8";"Canada";26
"2012-10-9";"Canada";11
"2012-10-10";"Canada";8
"2012-10-11";"Canada";47
"2012-10-12";"Canada";23
"2012-10-13";"Canada";74
"2012-10-14";"Canada";42
"2012-10-15";"Canada";52
"2012-10-16";"Canada";10
"2012-10-17";"Canada";29
"2012-10-18";"Canada";61
"2012-10-19";"Canada";32
"2012-10-20";"Canada";34
"2012-10-21";"Canada";18
"2012-10-22";"Canada";47
"2012-10-23";"Canada";22
"2012-10-24";"Canada";62
"2012-10-25";"Canada";25
"2012-10-26";"Canada";23
"2012-10-27";"Canada";97
"2012-10-28";"Canada";41
"2012-10-29";"Canada";1
"2012-10-30";"Canada";90
"2012-10-31";"Canada";18
"2012-11-1";"Canada";5
"2012-11-2";"Canada";30
"2012-11-3";"Canada";45
"2012-11-4";"Canada";15
"2012-11-5";"Canada";6
"2012-11-6";"Canada";4
"2012-11-7";"Canada";20
"2012-11-8";"Canada";20
"2012-11-9";"Canada";48
"2012-11-10";"Canada";9
"2012-11-11";"Canada";56
"2012-11-12";"Canada";26
"2012-11-13";"Canada";23
"2012-11-14";"Canada";20
"2012-11-15";"Canada";43
"2012-11-16";"Canada";40
"2012-11-17";"Canada";31
"2012-11-18";"Canada";22
"2012-11-19";"Canada";2
"2012-11-20";"Canada";929
"2012-11-21";"Canada";3
"2012-11-22";"Canada";88
"2012-11-23";"Canada";53
"2012-11-24";"Canada";20
"2012-11-25";"Canada";37
"2012-11-26";"Canada";61
"2012-11-27";"Canada";82
"2012-11-28";"Canada";42
"2012-11-29";"Canada";89
"2012-11-30";"Canada";2
"2012-12-1";"Canada";8
"2012-12-2";"Canada";29
"2012-12-3";"Canada";17
"2012-12-4";"Canada";37
"2012-12-5";"Canada";13
"2012-12-6";"Canada";1
"2012-12-7";"Canada";34
"2012-12-8";"Canada";42
"2012-12-9";"Canada";7
"2012-12-10";"Canada";52
"2012-12-11";"Canada";57
"2012-12-12";"Canada";9
"2012-12-13";"Canada";11
"2012-12-14";"Canada";33
"2012-12-15";"Canada";22
"2012-12-16";"Canada";52
"2012-12-17";"Canada";58
"2012-12-18";"Canada";52
"2012-12-19";"Canada";27
"2012-12-20";"Canada";13
"2012-12-21";"Canada";38
"2012-12-22";"Canada";38
"2012-12-23";"Canada";16
"2012-12-24";"Canada";32
"2012-12-25";"Canada";20
"2012-12-26";"Canada";35
"2012-12-27";"Canada";2
"2012-12-28";"Canada";14
"2012-12-29";"Canada";8
"2012-12-30";"Canada";108
"2012-12-31";"Canada";15
"2013-1-1";"Canada";2
"2013-1-2";"Canada";78
"2013-1-3";"Canada";259
"2013-1-4";"Canada";52
"2013-1-5";"Canada";11
"2013-1-6";"Canada";39
"2013-1-7";"Canada";14
"2013-1-8";"Canada";44
"2013-1-9";"Canada";91
"2013-1-10";"Canada";90
"2013-1-11";"Canada";113
"2013-1-12";"Canada";41
"2013-1-13";"Canada";2
"2013-1-14";"Canada";66
"2013-1-15";"Canada";18
"2013-1-16";"Canada";40
"2013-1-17";"Canada";49
"2013-1-18";"Canada";31
"2013-1-19";"Canada";20
"2013-1-20";"Canada";21
"2013-1-21";"Canada";164
"2013-1-22";"Canada";40
"2013-1-23";"Canada";50
"2013-1-24";"Canada";1
"2013-1-25";"Canada";3
"2013-1-26";"Canada";100
"2013-1-27";"Canada";4
"2013-1-28";"Canada";255
"2013-1-29";"Canada";15
"2013-1-30";"Canada";73
"2013-1-31";"Canada";36
"2013-2-1";"Canada";45
"2013-2-2";"Canada";103
"2013-2-3";"Canada";19
"2013-2-4";"Canada";0
"2013-2-5";"Canada";67
"2013-2-6";"Canada";42
"2013-2-7";"Canada";20
"2013-2-8";"Canada";19
"2013-2-9";"Canada";22
"2013-2-10";"Canada";46
"2013-2-11";"Canada";23
"2013-2-12";"Canada";15
"2013-2-13";"Canada";29
"2013-2-14";"Canada";32
"2013-2-15";"Canada";66
"2013-2-16";"Canada";54
"2013-2-17";"Canada";59
"2013-2-18";"Canada";41
"2013-2-19";"Canada";20
"2013-2-20";"Canada";1
"2013-2-21";"Canada";17
"2013-2-22";"Canada";208
"2013-2-23";"Canada";56
"2013-2-24";"Canada";31
"2013-2-25";"Canada";10
"2013-2-26";"Canada";24
"2013-2-27";"Canada";34
"2013-2-28";"Canada";53
"2013-3-1";"Canada";46
"2013-3-2";"Canada";32
"2013-3-3";"Canada";4
"2013-3-4";"Canada";5
"2013-3-5";"Canada";16
"2013-3-6";"Canada";6
"2013-3-7";"Canada";4
"2013-3-8";"Canada";39
"2013-3-9";"Canada";18
"2013-3-10";"Canada";59
"2013-3-11";"Canada";74
"2013-3-12";"Canada";17
"2013-3-13";"Canada";27
"2013-3-14";"Canada";95
"2013-3-15";"Canada";33
"2013-3-16";"Canada";12
"2013-3-17";"Canada";97
"2013-3-18";"Canada";16
"2013-3-19";"Canada";22
"2013-3-20";"Canada";44
"2013-3-21";"Canada";17
"2013-3-22";"Canada";3
"2013-3-23";"Canada";62
"2013-3-24";"Canada";8
"2013-3-25";"Canada";23
"2013-3-26";"Canada";106
"2013-3-27";"Canada";16
"2013-3-28";"Canada";75
"2013-3-29";"Canada";5
"2013-3-30";"Canada";3
"2013-3-31";"Canada";78
"2013-4-1";"Canada";43
"2013-4-2";"Canada";59
"2013-4-3";"Canada";8
"2013-4-4";"Canada";8
"2013-4-5";"Canada";1
"2013-4-6";"Canada";11
"2013-4-7";"Canada";19
"2013-4-8";"Canada";12
"2013-4-9";"Canada";10
"2013-4-10";"Canada";16
"2013-4-11";"Canada";9
"2013-4-12";"Canada";1
"2013-4-13";"Canada";51
"2013-4-14";"Canada";10
"2013-4-15";"Canada";88
"2013-4-16";"Canada";62
"2013-4-17";"Canada";5
"2013-4-18";"Canada";15
"2013-4-19";"Canada";9
"2013-4-20";"Canada";7
"2013-4-21";"Canada";115
"2013-4-22";"Canada";16
"2013-4-23";"Canada";38
"2013-4-24";"Canada";7
"2013-4-25";"Canada";50
"2013-4-26";"Canada";66
"2013-4-27";"Canada";42
"2013-4-28";"Canada";42
"2013-4-29";"Canada";34
"2013-4-30";"Canada";50
"2013-5-1";"Canada";6
"2013-5-2";"Canada";30
"2013-5-3";"Canada";113
"2013-5-4";"Canada";18
"2013-5-5";"Canada";17
"2013-5-6";"Canada";33
"2013-5-7";"Canada";16
"2013-5-8";"Canada";7
"2013-5-9";"Canada";36
"2013-5-10";"Canada";38
"2013-5-11";"Canada";21
"2013-5-12";"Canada";72
"2013-5-13";"Canada";35
"2013-5-14";"Canada";24
"2013-5-15";"Canada";17
"2013-5-16";"Canada";10
"2013-5-17";"Canada";10
"2013-5-18";"Canada";92
"2013-5-19";"Canada";23
"2013-5-20";"Canada";98
"2013-5-21";"Canada";13
"2013-5-22";"Canada";35
"2013-5-23";"Canada";42
"2013-5-24";"Canada";12
"2013-5-25";"Canada";50
"2013-5-26";"Canada";3
"2013-5-27";"Canada";42
"2013-5-28";"Canada";125
"2013-5-29";"Canada";32
"2013-5-30";"Canada";13
"2013-5-31";"Canada";38
"2013-6-1";"Canada";15
"2013-6-2";"Canada";42
"2013-6-3";"Canada";129
"2013-6-4";"Canada";12
"2013-6-5";"Canada";118
"2013-6-6";"Canada";16
"2013-6-7";"Canada";38
"2013-6-8";"Canada";31
"2013-6-9";"Canada";27
"2013-6-10";"Canada";71
"2013-6-11";"Canada";51
"2013-6-12";"Canada";46
"2013-6-13";"Canada";6
"2013-6-14";"Canada";110
"2013-6-15";"Canada";16
"2013-6-16";"Canada";27
"2013-6-17";"Canada";17
"2013-6-18";"Canada";42
"2013-6-19";"Canada";82
"2013-6-20";"Canada";34
"2013-6-21";"Canada";48
"2013-6-22";"Canada";45
"2013-6-23";"Canada";11
"2013-6-24";"Canada";62
"2013-6-25";"Canada";14
"2013-6-26";"Canada";20
"2013-6-27";"Canada";2
"2013-6-28";"Canada";105
"2013-6-29";"Canada";68
"2013-6-30";"Canada";38
"2013-7-1";"Canada";2
"2013-7-2";"Canada";4
"2013-7-3";"Canada";18
"2013-7-4";"Canada";8
"2013-7-5";"Canada";31
"2013-7-6";"Canada";50
"2013-7-7";"Canada";6
"2013-7-8";"Canada";8
"2013-7-9";"Canada";32
"2013-7-10";"Canada";21
"2013-7-11";"Canada";15
"2013-7-12";"Canada";6
"2013-7-13";"Canada";63
"2013-7-14";"Canada";70
"2013-7-15";"Canada";17
"2013-7-16";"Canada";53
"2013-7-17";"Canada";60
"2013-7-18";"Canada";28
"2013-7-19";"Canada";29
"2013-7-20";"Canada";37
"2013-7-21";"Canada";44
"2013-7-22";"Canada";127
"2013-7-23";"Canada";85
"2013-7-24";"Canada";84
"2013-7-25";"Canada";20
"2013-7-26";"Canada";42
"2013-7-27";"Canada";5
"2013-7-28";"Canada";7
"2013-7-29";"Canada";14
"2013-7-30";"Canada";67
"2013-7-31";"Canada";7
"2013-8-1";"Canada";24
"2013-8-2";"Canada";43
"2013-8-3";"Canada";47
"2013-8-4";"Canada";59
"2013-8-5";"Canada";66
"2013-8-6";"Canada";450
"2013-8-7";"Canada";10
"2013-8-8";"Canada";24
"2013-8-9";"Canada";2
"2013-8-10";"Canada";74
"2013-8-11";"Canada";3
"2013-8-12";"Canada";20
"2013-8-13";"Canada";47
"2013-8-14";"Canada";70
"2013-8-15";"Canada";48
"2013-8-16";"Canada";33
